Time,RO유입압력_PT008,RO처리압력_PT009,RO농축압력_PT010,RO유입압력_PT011,RO압력_RO-TMP,RO유입전도도_EC002,RO처리전도도_EC003,RO유입유량_FT001,RO처리유량_FT002,RO유입적산유량_FI001,RO처리적산유량_FI002,RO유입온도_TT004,ROpH_pH002,ROpH_pH003,RO산화환원전위_ORP001,RO펌프_P001,RO펌프_P002,XV013
10/31/2025 9:47,21.175,0.6125,20.225,0.5325,9.88625,32950,6395,5.205,2.5012,125.323,2505.666,21.15,2.5012,6.8012,21.15,1.15,23.6512,1
10/31/2025 9:52,21.15,0.6125,20.225,0.5325,9.88625,33075,6375,5.205,2.4937,125.323,2505.875,21.1563,2.4937,6.7937,21.1563,1.15,23.65,1
10/31/2025 9:57,21.15,0.6,20.2,0.52,9.88,32975,6390,5.2012,2.5012,125.323,2506.083,21.1813,2.5012,6.8012,21.1813,1.15,23.6825,1
10/31/2025 10:02,21.15,0.575,20.1875,0.495,9.88625,33050,6370,5.205,2.4975,125.323,2506.291,21.2,2.4975,6.7975,21.2,1.15,23.6975,1
10/31/2025 10:07,21.1375,0.575,20.1875,0.495,9.88625,33100,6365,5.1975,2.4863,125.323,2506.499,21.2,2.4863,6.7863,21.2,1.15,23.6863,1
10/31/2025 10:12,21.125,0.5625,20.1875,0.4825,9.8925,33050,6380,5.2012,2.4863,125.323,2506.707,21.2125,2.4863,6.7863,21.2125,1.15,23.6988,1
10/31/2025 10:17,21.15,0.575,20.225,0.495,9.905,33000,6370,5.2012,2.4863,125.323,2506.914,21.2375,2.4863,6.7863,21.2375,1.15,23.7238,1
10/31/2025 10:22,21.125,0.6,20.175,0.52,9.8675,33000,6370,5.19,2.4863,125.323,2507.122,21.2375,2.4863,6.7863,21.2375,1.15,23.7238,1
10/31/2025 10:27,21.125,0.6,20.2,0.52,9.88,32975,6325,5.19,2.4863,125.323,2507.329,21.2563,2.4863,6.7863,21.2563,1.15,23.7426,1
10/31/2025 10:32,21.125,0.5625,20.1875,0.4825,9.8925,32950,6315,5.1863,2.4863,125.323,2507.537,21.275,2.4863,6.7863,21.275,1.15,23.7613,1
10/31/2025 10:37,21.125,0.575,20.1875,0.495,9.88625,32975,6330,5.1825,2.4825,125.323,2507.744,21.3188,2.4825,6.7825,21.3188,1.15,23.8013,1
10/31/2025 10:42,21.1125,0.575,20.2,0.495,9.8925,32950,6300,5.2012,2.4937,125.323,2507.952,21.4188,2.4937,6.7937,21.4188,1.15,23.9125,1
10/31/2025 10:47,21.0875,0.6,20.175,0.52,9.8675,32775,6285,5.2012,2.505,125.323,2508.161,21.5625,2.505,6.805,21.5625,1.15,24.0675,1
10/31/2025 10:52,21.075,0.575,20.1625,0.495,9.87375,32800,6300,5.22,2.5162,125.323,2508.37,21.6875,2.5162,6.8162,21.6875,1.15,24.2037,1
10/31/2025 10:57,21.075,0.6,20.175,0.52,9.8675,32775,6285,5.2237,2.5237,125.323,2508.581,21.7625,2.5237,6.8237,21.7625,1.15,24.2862,1
10/31/2025 11:02,21.0625,0.5625,20.1625,0.4825,9.88,32725,6285,5.2275,2.5237,125.323,2508.793,21.8438,2.5237,6.8237,21.8438,1.15,24.3675,1
10/31/2025 11:07,21.075,0.5625,20.175,0.4825,9.88625,32600,6310,5.2425,2.535,125.323,2509.003,21.9063,2.535,6.835,21.9063,1.15,24.4413,1
10/31/2025 11:12,21.0625,0.575,20.1375,0.495,9.86125,32775,6285,5.2387,2.5275,125.323,2509.214,21.9313,2.5275,6.8275,21.9313,1.15,24.4588,1
10/31/2025 11:17,21.0625,0.6,20.1625,0.52,9.86125,32725,6295,5.2237,2.535,125.323,2509.425,21.9688,2.535,6.835,21.9688,1.15,24.5038,1
10/31/2025 11:22,21.05,0.5625,20.1375,0.4825,9.8675,32800,6295,5.2275,2.5275,125.323,2509.635,22.0063,2.5275,6.8275,22.0063,1.15,24.5338,1
10/31/2025 11:27,21.0625,0.5625,20.1625,0.4825,9.88,32725,6310,5.235,2.5275,125.323,2509.846,22.0313,2.5275,6.8275,22.0313,1.15,24.5588,1
10/31/2025 11:32,21.05,0.575,20.1375,0.495,9.86125,32725,6300,5.22,2.5237,125.323,2510.057,22.075,2.5237,6.8237,22.075,1.15,24.5987,1
10/31/2025 11:37,21.0625,0.6,20.1375,0.52,9.84875,32800,6285,5.2387,2.52,125.323,2510.268,22.1188,2.52,6.82,22.1188,1.15,24.6388,1
10/31/2025 11:42,21.05,0.5625,20.1375,0.4825,9.8675,32700,6320,5.2275,2.5275,125.323,2510.478,22.1563,2.5275,6.8275,22.1563,1.15,24.6838,1
10/31/2025 11:47,21.05,0.5625,20.1375,0.4825,9.8675,32725,6300,5.22,2.5275,125.323,2510.689,22.1813,2.5275,6.8275,22.1813,1.15,24.7088,1
10/31/2025 11:52,21.05,0.5625,20.125,0.4825,9.86125,32725,6300,5.2237,2.52,125.323,2510.899,22.225,2.52,6.82,22.225,1.15,24.745,1
10/31/2025 11:57,21.0375,0.5625,20.125,0.4825,9.86125,32825,6325,5.22,2.52,125.323,2511.11,22.2688,2.52,6.82,22.2688,1.15,24.7888,1
10/31/2025 12:02,21.0375,0.575,20.125,0.495,9.855,32850,6330,5.2237,2.5162,125.323,2511.32,22.2938,2.5162,6.8162,22.2938,1.15,24.81,1
10/31/2025 12:07,21.0375,0.575,20.125,0.495,9.855,32850,6340,5.22,2.52,125.323,2511.531,22.3313,2.52,6.82,22.3313,1.15,24.8513,1
10/31/2025 12:12,21.0375,0.5375,20.125,0.4575,9.87375,32800,6330,5.22,2.52,125.323,2511.741,22.3688,2.52,6.82,22.3688,1.15,24.8888,1
10/31/2025 12:17,21,0.5625,20.1125,0.4825,9.855,32775,6350,5.205,2.52,125.323,2511.95,22.4125,2.52,6.82,22.4125,1.15,24.9325,1
10/31/2025 12:22,21.0125,0.5625,20.125,0.4825,9.86125,32775,6340,5.2162,2.5088,125.323,2512.16,22.45,2.5088,6.8088,22.45,1.15,24.9588,1
10/31/2025 12:27,21.0125,0.575,20.125,0.495,9.855,32900,6350,5.2237,2.5162,125.323,2512.369,22.4563,2.5162,6.8162,22.4563,1.15,24.9725,1
10/31/2025 12:32,21.0375,0.575,20.125,0.495,9.855,32850,6350,5.205,2.5162,125.323,2512.579,22.5063,2.5162,6.8162,22.5063,1.15,25.0225,1
10/31/2025 12:37,20.9875,0.5375,20.1125,0.4575,9.8675,32775,6370,5.2088,2.5162,125.323,2512.789,22.5375,2.5162,6.8162,22.5375,1.15,25.0537,1
10/31/2025 12:42,21,0.5375,20.125,0.4575,9.87375,32850,6390,5.2088,2.5162,125.323,2512.999,22.575,2.5162,6.8162,22.575,1.15,25.0912,1
10/31/2025 12:47,21,0.575,20.125,0.495,9.855,32925,6365,5.2088,2.5088,125.323,2513.209,22.5938,2.5088,6.8088,22.5938,1.15,25.1026,1
10/31/2025 12:52,20.9875,0.5625,20.125,0.4825,9.86125,32800,6370,5.205,2.5088,125.323,2513.418,22.6438,2.5088,6.8088,22.6438,1.15,25.1526,1
10/31/2025 12:57,20.9875,0.575,20.1,0.495,9.8425,32900,6390,5.19,2.5012,125.323,2513.627,22.6625,2.5012,6.8012,22.6625,1.15,25.1637,1
10/31/2025 13:02,20.9875,0.575,20.1125,0.495,9.84875,32900,6395,5.205,2.5088,125.323,2513.836,22.7,2.5088,6.8088,22.7,1.15,25.2088,1
10/31/2025 13:07,20.9875,0.5375,20.125,0.4575,9.87375,33000,6375,5.2012,2.5088,125.323,2514.045,22.7313,2.5088,6.8088,22.7313,1.15,25.2401,1
10/31/2025 13:12,20.975,0.5375,20.1125,0.4575,9.8675,32950,6400,5.1975,2.5088,125.323,2514.255,22.775,2.5088,6.8088,22.775,1.15,25.2838,1
10/31/2025 13:17,20.9875,0.5625,20.1125,0.4825,9.855,32900,6395,5.1975,2.5088,125.323,2514.465,22.7875,2.5088,6.8088,22.7875,1.15,25.2963,1
10/31/2025 13:22,20.9875,0.55,20.125,0.47,9.8675,32825,6395,5.2088,2.5088,125.323,2514.674,22.8313,2.5088,6.8088,22.8313,1.15,25.3401,1
10/31/2025 13:27,20.975,0.55,20.1125,0.47,9.86125,32925,6415,5.1863,2.505,125.323,2514.883,22.8813,2.505,6.805,22.8813,1.15,25.3863,1
10/31/2025 13:32,20.975,0.575,20.125,0.495,9.855,32925,6420,5.2012,2.4975,125.323,2515.091,22.8875,2.4975,6.7975,22.8875,1.15,25.385,1
10/31/2025 13:37,20.95,0.5625,20.1125,0.4825,9.855,32975,6415,5.1975,2.4975,125.323,2515.3,22.9375,2.4975,6.7975,22.9375,1.15,25.435,1
10/31/2025 13:42,0.2125,0.4875,0.1125,0.4075,-0.1075,32850,350,0,0,125.323,2515.398,23.0188,0,4.3,23.0188,1.15,23.0188,1
11/3/2025 8:14,21.3,0.575,20.1875,0.495,9.88625,33225,6215,5.1788,2.46,125.323,2517.011,16.5313,2.46,6.76,16.5313,1.15,18.9913,1
11/3/2025 8:19,21.3,0.575,20.2,0.495,9.8925,33375,6310,5.13,2.4225,125.323,2517.215,16.4938,2.4225,6.7225,16.4938,1.15,18.9163,1
11/3/2025 8:24,21.3,0.6125,20.2,0.5325,9.87375,33225,6235,5.1037,2.3962,125.323,2517.415,16.425,2.3962,6.6962,16.425,1.15,18.8212,1
11/3/2025 8:29,21.3,0.6,20.225,0.52,9.8925,33325,6170,5.0812,2.3775,125.323,2517.615,16.4375,2.3775,6.6775,16.4375,1.15,18.815,1
11/3/2025 8:34,21.3125,0.575,20.2,0.495,9.8925,33375,6140,5.07,2.3663,125.323,2517.813,16.4438,2.3663,6.6663,16.4438,1.15,18.8101,1
11/3/2025 8:39,21.275,0.575,20.225,0.495,9.905,33250,6100,5.0587,2.3588,125.323,2518.01,16.4812,2.3588,6.6588,16.4812,1.15,18.84,1
11/3/2025 8:44,21.3125,0.6125,20.225,0.5325,9.88625,33350,6075,5.0475,2.3588,125.323,2518.206,16.5188,2.3588,6.6588,16.5188,1.15,18.8776,1
11/3/2025 8:49,21.3,0.575,20.225,0.495,9.905,33250,6050,5.0512,2.3475,125.323,2518.402,16.5313,2.3475,6.6475,16.5313,1.15,18.8788,1
11/3/2025 8:54,21.275,0.575,20.225,0.495,9.905,33225,6050,5.04,2.34,125.323,2518.597,16.5688,2.34,6.64,16.5688,1.15,18.9088,1
11/3/2025 8:59,21.275,0.6,20.225,0.52,9.8925,33300,6010,5.0438,2.3325,125.323,2518.793,16.6188,2.3325,6.6325,16.6188,1.15,18.9513,1
11/3/2025 9:04,21.2625,0.6,20.225,0.52,9.8925,33200,6005,5.0287,2.34,125.323,2518.988,16.65,2.34,6.64,16.65,1.15,18.99,1
11/3/2025 9:09,21.2625,0.5625,20.225,0.4825,9.91125,33200,5980,5.0213,2.3325,125.323,2519.183,16.6438,2.3325,6.6325,16.6438,1.15,18.9763,1
11/3/2025 9:14,21.2625,0.6125,20.225,0.5325,9.88625,33300,5975,5.0213,2.325,125.323,2519.378,16.6875,2.325,6.625,16.6875,1.15,19.0125,1
11/3/2025 9:19,21.2625,0.6,20.2,0.52,9.88,33225,5960,5.025,2.325,125.323,2519.572,16.775,2.325,6.625,16.775,1.15,19.1,1
11/3/2025 9:24,21.2375,0.6,20.1875,0.52,9.87375,33300,5975,5.0213,2.325,125.323,2519.765,16.875,2.325,6.625,16.875,1.15,19.2,1
11/3/2025 9:29,21.2125,0.575,20.175,0.495,9.88,33325,5975,5.0062,2.3213,125.323,2519.959,16.8938,2.3213,6.6213,16.8938,1.15,19.2151,1
11/3/2025 9:34,21.2,0.55,20.2,0.47,9.905,33325,5970,5.01,2.3213,125.323,2520.153,16.9563,2.3213,6.6213,16.9563,1.15,19.2776,1
11/3/2025 9:39,21.2,0.575,20.2,0.495,9.8925,33225,5975,5.01,2.3213,125.323,2520.347,16.9625,2.3213,6.6213,16.9625,1.15,19.2838,1
11/3/2025 9:44,21.1875,0.5625,20.175,0.4825,9.88625,33225,5930,5.0137,2.3137,125.323,2520.54,17.0125,2.3137,6.6137,17.0125,1.15,19.3262,1
11/3/2025 9:49,21.2,0.575,20.2,0.495,9.8925,33250,5910,5.01,2.3213,125.323,2520.733,17.0313,2.3213,6.6213,17.0313,1.15,19.3526,1
11/3/2025 9:54,21.1875,0.55,20.2,0.47,9.905,33300,5920,5.0137,2.31,125.323,2520.927,17.0437,2.31,6.61,17.0437,1.15,19.3537,1
11/3/2025 9:59,21.1875,0.55,20.2,0.47,9.905,33325,5930,4.995,2.3137,125.323,2521.12,17.0688,2.3137,6.6137,17.0688,1.15,19.3825,1
11/3/2025 10:04,21.1875,0.5625,20.2,0.4825,9.89875,33300,5910,5.01,2.31,125.323,2521.313,17.0875,2.31,6.61,17.0875,1.15,19.3975,1
11/3/2025 10:09,21.175,0.55,20.1875,0.47,9.89875,33325,5905,5.01,2.31,125.323,2521.505,17.1,2.31,6.61,17.1,1.15,19.41,1
11/3/2025 10:14,21.15,0.55,20.175,0.47,9.8925,33225,5930,4.9913,2.3062,125.323,2521.698,17.1125,2.3062,6.6062,17.1125,1.15,19.4187,1
11/3/2025 10:19,21.15,0.575,20.175,0.495,9.88,33225,5910,5.0025,2.3062,125.323,2521.89,17.1375,2.3062,6.6062,17.1375,1.15,19.4437,1
11/3/2025 10:24,21.175,0.55,20.175,0.47,9.8925,33325,5885,4.995,2.3025,125.323,2522.083,17.15,2.3025,6.6025,17.15,1.15,19.4525,1
11/3/2025 10:29,21.15,0.5625,20.1875,0.4825,9.8925,33375,5895,4.9913,2.3062,125.323,2522.275,17.1875,2.3062,6.6062,17.1875,1.15,19.4937,1
11/3/2025 10:34,21.15,0.5375,20.1375,0.4575,9.88,33325,5870,4.9837,2.3062,125.323,2522.467,17.2125,2.3062,6.6062,17.2125,1.15,19.5187,1
11/3/2025 10:39,21.1375,0.5375,20.1625,0.4575,9.8925,33350,5895,5.0025,2.2988,125.323,2522.659,17.2125,2.2988,6.5988,17.2125,1.15,19.5113,1
11/3/2025 10:44,21.1375,0.5625,20.1625,0.4825,9.88,33225,5870,5.0025,2.2988,125.323,2522.851,17.2375,2.2988,6.5988,17.2375,1.15,19.5363,1
11/3/2025 10:49,21.125,0.5625,20.1375,0.4825,9.8675,33300,5885,4.9837,2.2988,125.323,2523.044,17.2563,2.2988,6.5988,17.2563,1.15,19.5551,1
11/3/2025 10:54,21.125,0.5625,20.1625,0.4825,9.88,33350,5885,4.9837,2.3025,125.323,2523.235,17.4125,2.3025,6.6025,17.4125,1.15,19.715,1
11/3/2025 10:59,21.125,0.575,20.1375,0.495,9.86125,33225,5870,5.0137,2.325,125.323,2523.428,17.8,2.325,6.625,17.8,1.15,20.125,1
11/3/2025 11:04,21.1125,0.575,20.1625,0.495,9.87375,33050,5905,5.0438,2.3588,125.323,2523.623,18.25,2.3588,6.6588,18.25,1.15,20.6088,1
11/3/2025 11:09,21.0875,0.55,20.1375,0.47,9.87375,33100,5935,5.0512,2.3813,125.323,2523.821,18.5938,2.3813,6.6813,18.5938,1.15,20.9751,1
11/3/2025 11:14,21.0875,0.5625,20.125,0.4825,9.86125,32925,5995,5.0737,2.3962,125.323,2524.02,18.8688,2.3962,6.6962,18.8688,1.15,21.265,1
11/3/2025 11:19,21.0875,0.5625,20.1375,0.4825,9.8675,32850,6000,5.085,2.4038,125.323,2524.221,19.0313,2.4038,6.7038,19.0313,1.15,21.4351,1
11/3/2025 11:24,21.075,0.5625,20.125,0.4825,9.86125,33000,6035,5.0888,2.4075,125.323,2524.421,19.175,2.4075,6.7075,19.175,1.15,21.5825,1
11/3/2025 11:29,21.0625,0.575,20.125,0.495,9.855,32975,6065,5.1037,2.4075,125.323,2524.622,19.25,2.4075,6.7075,19.25,1.15,21.6575,1
11/3/2025 11:34,21.0625,0.5375,20.125,0.4575,9.87375,32925,6055,5.0737,2.4187,125.323,2524.822,19.325,2.4187,6.7187,19.325,1.15,21.7437,1
11/3/2025 11:39,21.0625,0.55,20.125,0.47,9.8675,32975,6055,5.1,2.4112,125.323,2525.024,19.3813,2.4112,6.7112,19.3813,1.15,21.7925,1
11/3/2025 11:44,21.0625,0.5375,20.1125,0.4575,9.8675,32900,6050,5.0925,2.4112,125.323,2525.225,19.4313,2.4112,6.7112,19.4313,1.15,21.8425,1
11/3/2025 11:49,21.075,0.5625,20.125,0.4825,9.86125,33050,6055,5.0925,2.4112,125.323,2525.426,19.5063,2.4112,6.7112,19.5063,1.15,21.9175,1
11/3/2025 11:54,21.075,0.5375,20.125,0.4575,9.87375,32950,6060,5.0925,2.4112,125.323,2525.628,19.575,2.4112,6.7112,19.575,1.15,21.9862,1
11/3/2025 11:59,21.05,0.5375,20.1125,0.4575,9.8675,33075,6060,5.0888,2.4075,125.323,2525.829,19.6063,2.4075,6.7075,19.6063,1.15,22.0138,1
11/3/2025 12:04,21.0625,0.5375,20.125,0.4575,9.87375,33050,6075,5.1037,2.4075,125.323,2526.03,19.65,2.4075,6.7075,19.65,1.15,22.0575,1
11/3/2025 12:09,21.0625,0.5375,20.1375,0.4575,9.88,32975,6090,5.085,2.4187,125.323,2526.231,19.7188,2.4187,6.7187,19.7188,1.15,22.1375,1
11/3/2025 12:14,21.0625,0.5375,20.1375,0.4575,9.88,33000,6110,5.0812,2.4112,125.323,2526.432,19.7938,2.4112,6.7112,19.7938,1.15,22.205,1
11/3/2025 12:19,21.05,0.5625,20.125,0.4825,9.86125,33050,6115,5.0888,2.4075,125.323,2526.633,19.8375,2.4075,6.7075,19.8375,1.15,22.245,1
11/3/2025 12:24,21.05,0.5375,20.125,0.4575,9.87375,33075,6115,5.085,2.4187,125.323,2526.835,19.8938,2.4187,6.7187,19.8938,1.15,22.3125,1
11/3/2025 12:29,21.0375,0.5625,20.125,0.4825,9.86125,33100,6120,5.0737,2.4112,125.323,2527.036,19.9688,2.4112,6.7112,19.9688,1.15,22.38,1
11/3/2025 12:34,21.0375,0.5375,20.125,0.4575,9.87375,33125,6115,5.0888,2.4112,125.323,2527.237,20,2.4112,6.7112,20,1.15,22.4112,1
11/3/2025 12:39,21.0375,0.5375,20.1125,0.4575,9.8675,33050,6135,5.085,2.4112,125.323,2527.438,20.0625,2.4112,6.7112,20.0625,1.15,22.4737,1
11/3/2025 12:44,21.05,0.55,20.125,0.47,9.8675,33050,6160,5.0737,2.4038,125.323,2527.638,20.1188,2.4038,6.7038,20.1188,1.15,22.5226,1
11/3/2025 12:49,21.0125,0.55,20.1125,0.47,9.86125,33000,6145,5.07,2.4038,125.323,2527.839,20.1688,2.4038,6.7038,20.1688,1.15,22.5726,1
11/3/2025 12:54,21.0125,0.525,20.1,0.445,9.8675,33100,6165,5.0663,2.4038,125.323,2528.04,20.225,2.4038,6.7038,20.225,1.15,22.6288,1
11/3/2025 12:59,21.0125,0.525,20.125,0.445,9.88,33075,6145,5.0737,2.4112,125.323,2528.242,20.2625,2.4112,6.7112,20.2625,1.15,22.6737,1
11/3/2025 13:04,21.0125,0.5375,20.075,0.4575,9.84875,33200,6185,5.0812,2.4075,125.323,2528.442,20.3188,2.4075,6.7075,20.3188,1.15,22.7263,1
11/3/2025 13:09,21.0125,0.5375,20.1,0.4575,9.86125,33075,6195,5.0888,2.4112,125.323,2528.643,20.375,2.4112,6.7112,20.375,1.15,22.7862,1
11/3/2025 13:14,21.0375,0.55,20.1,0.47,9.855,33100,6185,5.0888,2.4075,125.323,2528.844,20.425,2.4075,6.7075,20.425,1.15,22.8325,1
11/3/2025 13:19,21,0.55,20.1125,0.47,9.86125,33075,6185,5.0663,2.4075,125.323,2529.045,20.4813,2.4075,6.7075,20.4813,1.15,22.8888,1
11/3/2025 13:24,21,0.55,20.1,0.47,9.855,33175,6235,5.0737,2.4075,125.323,2529.245,20.5063,2.4075,6.7075,20.5063,1.15,22.9138,1
11/3/2025 13:29,21,0.5375,20.1,0.4575,9.86125,33075,6215,5.0737,2.4038,125.323,2529.447,20.5813,2.4038,6.7038,20.5813,1.15,22.9851,1
11/3/2025 13:34,21,0.55,20.1,0.47,9.855,33075,6240,5.0812,2.4,125.323,2529.648,20.625,2.4,6.7,20.625,1.15,23.025,1
11/3/2025 13:39,20.9875,0.5375,20.1,0.4575,9.86125,33200,6215,5.0812,2.4112,125.323,2529.849,20.6688,2.4112,6.7112,20.6688,1.15,23.08,1
11/3/2025 13:44,20.9875,0.5375,20.1,0.4575,9.86125,33175,6240,5.0737,2.4075,125.323,2530.05,20.7125,2.4075,6.7075,20.7125,1.15,23.12,1
11/3/2025 13:49,20.9875,0.525,20.1,0.445,9.8675,33200,6240,5.0663,2.4187,125.323,2530.251,20.7563,2.4187,6.7187,20.7563,1.15,23.175,1
11/3/2025 13:54,20.975,0.5625,20.1,0.4825,9.84875,33100,6260,5.0812,2.4075,125.323,2530.451,20.7938,2.4075,6.7075,20.7938,1.15,23.2013,1
11/3/2025 13:59,20.9875,0.55,20.1,0.47,9.855,33175,6225,5.085,2.4112,125.323,2530.652,20.8375,2.4112,6.7112,20.8375,1.15,23.2487,1
11/3/2025 14:04,21,0.525,20.1,0.445,9.8675,33225,6250,5.0812,2.4112,125.323,2530.854,20.875,2.4112,6.7112,20.875,1.15,23.2862,1
11/3/2025 14:09,0.0375,0.4625,0,0.3825,-0.15125,33200,345,0,0,125.323,2530.889,21.0375,0,4.3,21.0375,1.15,21.0375,1
11/4/2025 8:08,21.2,0.55,20.1875,0.47,9.89875,33450,6635,5.28,2.5612,125.323,2532.378,19.1188,2.5612,6.8612,19.1188,1.15,21.68,1
11/4/2025 8:13,21.2125,0.55,20.1875,0.47,9.89875,33325,6735,5.22,2.505,125.323,2532.588,19.0375,2.505,6.805,19.0375,1.15,21.5425,1
11/4/2025 8:18,21.2125,0.55,20.225,0.47,9.9175,33350,6630,5.19,2.4825,125.323,2532.796,19.0125,2.4825,6.7825,19.0125,1.15,21.495,1
11/4/2025 8:23,21.2125,0.55,20.2,0.47,9.905,33350,6590,5.1637,2.4638,125.323,2533.002,19.0563,2.4638,6.7638,19.0563,1.15,21.5201,1
11/4/2025 8:28,21.2,0.5625,20.2,0.4825,9.89875,33350,6545,5.145,2.4488,125.323,2533.207,19.0875,2.4488,6.7488,19.0875,1.15,21.5363,1
11/4/2025 8:33,21.2125,0.55,20.2,0.47,9.905,33350,6500,5.145,2.445,125.323,2533.412,19.1062,2.445,6.745,19.1062,1.15,21.5512,1
11/4/2025 8:38,21.2125,0.575,20.2375,0.495,9.91125,33325,6480,5.13,2.4375,125.323,2533.616,19.15,2.4375,6.7375,19.15,1.15,21.5875,1
11/4/2025 8:43,21.2125,0.55,20.225,0.47,9.9175,33450,6480,5.1262,2.4225,125.323,2533.819,19.175,2.4225,6.7225,19.175,1.15,21.5975,1
11/4/2025 8:48,21.2125,0.575,20.2,0.495,9.8925,33250,6440,5.1187,2.4263,125.323,2534.021,19.2063,2.4263,6.7263,19.2063,1.15,21.6326,1
11/4/2025 8:53,21.1875,0.5625,20.225,0.4825,9.91125,33350,6430,5.1187,2.4263,125.323,2534.223,19.2438,2.4263,6.7263,19.2438,1.15,21.6701,1
11/4/2025 8:58,21.1875,0.5625,20.225,0.4825,9.91125,33375,6400,5.1075,2.4225,125.323,2534.425,19.275,2.4225,6.7225,19.275,1.15,21.6975,1
11/4/2025 9:03,21.175,0.5625,20.1875,0.4825,9.8925,33300,6395,5.1113,2.4112,125.323,2534.627,19.3188,2.4112,6.7112,19.3188,1.15,21.73,1
11/4/2025 9:08,21.175,0.5625,20.2,0.4825,9.89875,33425,6355,5.0925,2.4187,125.323,2534.829,19.35,2.4187,6.7187,19.35,1.15,21.7687,1
11/4/2025 9:13,21.1375,0.55,20.2,0.47,9.905,33325,6355,5.1075,2.5275,125.323,2535.03,19.3625,2.5275,6.8275,19.3625,1.15,21.89,1
11/4/2025 9:18,21.1375,0.55,20.175,0.47,9.8925,33475,6380,5.0888,2.4,125.323,2535.23,19.3813,2.4,6.7,19.3813,1.15,21.7813,1
11/4/2025 9:23,21.15,0.55,20.2,0.47,9.905,33375,6345,5.1,2.4038,125.323,2535.43,19.4125,2.4038,6.7038,19.4125,1.15,21.8163,1
11/4/2025 9:28,21.1375,0.5625,20.1875,0.4825,9.8925,33375,6345,5.0888,2.4,125.323,2535.63,19.4313,2.4,6.7,19.4313,1.15,21.8313,1
11/4/2025 9:33,21.15,0.5625,20.1875,0.4825,9.8925,33300,6325,5.1,2.4,125.323,2535.831,19.4313,2.4,6.7,19.4313,1.15,21.8313,1
11/4/2025 9:38,21.1125,0.5375,20.175,0.4575,9.89875,33375,6320,5.0888,2.3962,125.323,2536.031,19.4438,2.3962,6.6962,19.4438,1.15,21.84,1
11/4/2025 9:43,21.125,0.5375,20.175,0.4575,9.89875,33425,6290,5.085,2.3887,125.323,2536.231,19.4563,2.3887,6.6887,19.4563,1.15,21.845,1
11/4/2025 9:48,21.1125,0.525,20.1625,0.445,9.89875,33425,6295,5.07,2.3962,125.323,2536.431,19.4625,2.3962,6.6962,19.4625,1.15,21.8587,1
11/4/2025 9:53,21.0875,0.525,20.175,0.445,9.905,33350,6300,5.0812,2.3887,125.323,2536.629,19.4938,2.3887,6.6887,19.4938,1.15,21.8825,1
11/4/2025 9:58,21.1125,0.525,20.1625,0.445,9.89875,33325,6290,5.07,2.3813,125.323,2536.828,19.4875,2.3813,6.6813,19.4875,1.15,21.8688,1
11/4/2025 10:03,21.1125,0.525,20.1625,0.445,9.89875,33425,6285,5.0888,2.3887,125.323,2537.027,19.8125,2.3887,6.6887,19.8125,1.15,22.2012,1
11/4/2025 10:08,21.0875,0.55,20.175,0.47,9.8925,33475,6320,5.085,2.3962,125.323,2537.228,19.9,2.3962,6.6962,19.9,1.15,22.2962,1
11/4/2025 10:13,21.0875,0.5625,20.1625,0.4825,9.88,33350,6330,5.0812,2.3962,125.323,2537.427,19.9,2.3962,6.6962,19.9,1.15,22.2962,1
11/4/2025 10:18,21.0875,0.55,20.1625,0.47,9.88625,33325,6320,5.0888,2.3962,125.323,2537.627,19.9563,2.3962,6.6962,19.9563,1.15,22.3525,1
11/4/2025 10:23,21.0875,0.5375,20.175,0.4575,9.89875,33375,6320,5.0888,2.3887,125.323,2537.826,19.9625,2.3887,6.6887,19.9625,1.15,22.3512,1
11/4/2025 10:28,21.075,0.5375,20.1625,0.4575,9.8925,33375,6310,5.07,2.385,125.323,2538.025,19.9625,2.385,6.685,19.9625,1.15,22.3475,1
11/4/2025 10:33,21.075,0.5375,20.1375,0.4575,9.88,33475,6300,5.0737,2.3887,125.323,2538.224,19.9875,2.3887,6.6887,19.9875,1.15,22.3762,1
11/4/2025 10:38,21.075,0.55,20.1625,0.47,9.88625,33350,6300,5.07,2.3813,125.323,2538.424,19.9875,2.3813,6.6813,19.9875,1.15,22.3688,1
11/4/2025 10:43,21.0875,0.5375,20.1375,0.4575,9.88,33375,6290,5.0663,2.3887,125.323,2538.623,20.025,2.3887,6.6887,20.025,1.15,22.4137,1
11/4/2025 10:48,21.0625,0.55,20.125,0.47,9.8675,33450,6300,5.0587,2.3813,125.323,2538.822,20.025,2.3813,6.6813,20.025,1.15,22.4063,1
11/4/2025 10:53,21.075,0.525,20.1375,0.445,9.88625,33300,6290,5.07,2.3887,125.323,2539.021,20.0875,2.3887,6.6887,20.0875,1.15,22.4762,1
11/4/2025 10:58,21.0625,0.5375,20.125,0.4575,9.87375,33225,6260,5.0925,2.4038,125.323,2539.221,20.225,2.4038,6.7038,20.225,1.15,22.6288,1
11/4/2025 11:03,21.05,0.5375,20.125,0.4575,9.87375,33175,6250,5.1113,2.4263,125.323,2539.422,20.4563,2.4263,6.7263,20.4563,1.15,22.8826,1
11/4/2025 11:08,21.0375,0.5375,20.125,0.4575,9.87375,33100,6235,5.1225,2.445,125.323,2539.625,20.5938,2.445,6.745,20.5938,1.15,23.0388,1
